""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"	"sig"	"pch"
"328"	"K00858"	6.67236276609448	5.67682378588998	2.99894793778277	1.89293842496214	0.0583660585256655	0.0862008405349247	"K00858"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	7.36842105263158	"K00858_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"	1.06448849939687	19
"329"	"K00859"	4.20750671553487	5.01151732571448	2.99076466251145	1.67566421675791	0.0938039826120412	0.105687781560993	"K00859"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Pantothenate and CoA biosynthesis"	4.63157894736842	"K00859_Metabolism_Metabolism of cofactors and vitamins_ Pantothenate and CoA biosynthesis"	0.975975218060215	19
"330"	"K00863"	0.640806149105196	2.29559885903432	4.00829304219097	0.572712332873627	0.566839485633204	NA	"K00863"	"Metabolism"	"Overview"	" Carbon metabolism"	0.684210526315789	"K00863_Metabolism_Overview_ Carbon metabolism"	NA	19
"331"	"K00864"	5.96466760815611	5.5152829875444	1.19480519138023	4.61605207889427	3.91108839052083e-06	1.27078314590365e-05	"K00864"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	6.78947368421053	"K00864_Metabolism_Lipid metabolism_ Glycerolipid metabolism"	4.89592855375171	19
"332"	"K00865"	1.62644637057693	3.63964799329594	3.36906521506644	1.08031390339951	0.280002420491192	NA	"K00865"	"Metabolism"	"Carbohydrate metabolism"	" Glyoxylate and dicarboxylate metabolism"	1.68421052631579	"K00865_Metabolism_Carbohydrate metabolism_ Glyoxylate and dicarboxylate metabolism"	NA	19
"333"	"K00867"	4.17334621222112	4.99986771874877	2.99079625780248	1.67175136243566	0.0945733613122756	0.105749203716099	"K00867"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Pantothenate and CoA biosynthesis"	4.68421052631579	"K00867_Metabolism_Metabolism of cofactors and vitamins_ Pantothenate and CoA biosynthesis"	0.975722894146833	19
"334"	"K00868"	11.7924438317269	6.49787943088571	0.785965550219743	8.26738452985505	1.36929757257744e-16	1.54201578911845e-15	"K00868"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Vitamin B metabolism"	13.1578947368421	"K00868_Metabolism_Metabolism of cofactors and vitamins_ Vitamin B metabolism"	14.8119111794031	19
"335"	"K00869"	2.61100167195193	4.3234163873339	2.98314070833358	1.44928342644254	0.147258447564179	NA	"K00869"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	3	"K00869_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"	NA	19
"337"	"K00872"	6.68963805825675	5.67992540876638	1.07876297515915	5.26522094246738	1.40020858873917e-07	5.10149526264894e-07	"K00872"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	7.36842105263158	"K00872_Metabolism_Overview_ Biosynthesis of amino acids"	6.292302512306	19
"338"	"K00873"	8.41346065870109	6.01173786759281	0.901486975696062	6.66869076278223	2.58095421793918e-11	1.3321487656134e-10	"K00873"	"Metabolism"	"Overview"	" Carbon metabolism"	9.63157894736842	"K00873_Metabolism_Overview_ Carbon metabolism"	9.87544727330584	19
"339"	"K00874"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	NA	"K00874"	"Metabolism"	"Overview"	" Carbon metabolism"	0.105263157894737	"K00874_Metabolism_Overview_ Carbon metabolism"	NA	19
"340"	"K00876"	13.0430371640139	6.64339490834992	0.771008571584073	8.61649941802951	6.90321476975491e-18	1.03652815709502e-16	"K00876"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	14.5789473684211	"K00876_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"	15.9844188958809	19
"341"	"K00878"	4.33371064081381	5.05404919836006	3.02885607019965	1.66863300243478	0.0951901342285092	0.105749203716099	"K00878"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	4.63157894736842	"K00878_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"	0.975722894146833	19
"342"	"K00880"	0	NA	NA	NA	NA	NA	"K00880"	"Metabolism"	"Carbohydrate metabolism"	" Pentose and glucuronate interconversions"	0	"K00880_Metabolism_Carbohydrate metabolism_ Pentose and glucuronate interconversions"	NA	19
"343"	"K00882"	6.22013194367589	5.57585114269781	1.13876504626013	4.89640173011078	9.76074241181913e-07	3.34702274398365e-06	"K00882"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	7.10526315789474	"K00882_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	5.47534133647609	19
"344"	"K00884"	0.462854118600584	1.8294414538141	4.01557076493385	0.455586904305056	0.648687061963557	NA	"K00884"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.578947368421053	"K00884_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"345"	"K00885"	0.637912758340075	2.29030771350148	4.00836321617663	0.571382279993599	0.567740538126636	NA	"K00885"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.736842105263158	"K00885_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"346"	"K00886"	0.262783000114632	1.00599043635877	4.03578267120422	0.249267742670244	0.803153681545063	NA	"K00886"	"Metabolism"	"Overview"	" Carbon metabolism"	0.263157894736842	"K00886_Metabolism_Overview_ Carbon metabolism"	NA	19
"347"	"K00887"	3.18278442366918	4.60898305790151	2.63850626571754	1.74681527870016	0.0806693854344792	0.100589721312168	"K00887"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	3.57894736842105	"K00887_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"	0.997446395080022	19
"348"	"K00891"	4.7561632304352	5.18834441736324	3.08160729338452	1.68364879863225	0.0922495619528565	0.105438919305406	"K00891"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	5.21052631578947	"K00891_Metabolism_Overview_ Biosynthesis of amino acids"	0.976999054021916	19
"349"	"K00895"	3.43546158066353	4.71941060594138	2.43065830742443	1.9416182815684	0.0521833280577797	0.0805509004754824	"K00895"	"Metabolism"	"Carbohydrate metabolism"	" Glycolysis / Gluconeogenesis"	4	"K00895_Metabolism_Carbohydrate metabolism_ Glycolysis / Gluconeogenesis"	1.09392960025597	19
"351"	"K00899"	0	NA	NA	NA	NA	NA	"K00899"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	0	"K00899_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"	NA	19
"352"	"K00901"	0	NA	NA	NA	NA	NA	"K00901"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	0	"K00901_Metabolism_Lipid metabolism_ Glycerolipid metabolism"	NA	19
"353"	"K00912"	3.90454917325505	4.9030443935365	2.13682783228663	2.29454349080137	0.0217592999273875	0.0426155459052194	"K00912"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Lipopolysaccharide biosynthesis"	4.05263157894737	"K00912_Metabolism_Glycan biosynthesis and metabolism_ Lipopolysaccharide biosynthesis"	1.37043194387266	19
"354"	"K00917"	4.27060867817434	5.03293730384032	2.99922708972773	1.67807810254782	0.0933318529133492	0.105601494429836	"K00917"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	4.63157894736842	"K00917_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	0.976329935798048	19
"355"	"K00919"	1.93243923800742	3.88921650265358	3.25613011042106	1.19442908322563	0.232310165943974	NA	"K00919"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	2.21052631578947	"K00919_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"	NA	19
"356"	"K00925"	15.6556487607987	6.90826080990431	0.774597859359999	8.91851265327814	4.72592149720192e-19	1.11509242945883e-17	"K00925"	"Metabolism"	"Overview"	" Carbon metabolism"	18.3157894736842	"K00925_Metabolism_Overview_ Carbon metabolism"	16.9526891326694	19
"357"	"K00926"	1.66523096406306	3.67470455769505	3.30703545915468	1.11117785191041	0.266491802636349	NA	"K00926"	"Metabolism"	"Overview"	" Carbon metabolism"	1.94736842105263	"K00926_Metabolism_Overview_ Carbon metabolism"	NA	19
"358"	"K00927"	13.3330027535756	6.67573283595658	0.765920294485161	8.71596285412949	2.88297838087503e-18	4.8887539257851e-17	"K00927"	"Metabolism"	"Overview"	" Carbon metabolism"	15.1578947368421	"K00927_Metabolism_Overview_ Carbon metabolism"	16.3108018222909	19
"359"	"K00928"	12.2991460452793	6.55960447304765	0.776942124155496	8.44284827544609	3.09696982196562e-17	3.88493302983282e-16	"K00928"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	14.1052631578947	"K00928_Metabolism_Overview_ -Oxocarboxylic acid metabolism"	15.4106164633559	19
"360"	"K00929"	0.561180615346488	2.1052947941644	4.01098509838747	0.524882227812512	0.599665064751062	NA	"K00929"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	0.631578947368421	"K00929_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"	NA	19
"361"	"K00930"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	NA	"K00930"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	0.157894736842105	"K00930_Metabolism_Overview_ -Oxocarboxylic acid metabolism"	NA	19
"362"	"K00931"	4.59184866145202	5.13760624054472	2.99043850965573	1.71801099536274	0.085794609740859	0.103373150331214	"K00931"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	5	"K00931_Metabolism_Overview_ Biosynthesis of amino acids"	0.985592248255687	19
"364"	"K00937"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	NA	"K00937"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	0.315789473684211	"K00937_Metabolism_Energy metabolism_ Oxidative phosphorylation"	NA	19
"365"	"K00938"	2.64508440400455	4.34216030507707	2.96708209201616	1.46344461340014	0.143345758631496	NA	"K00938"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	3.05263157894737	"K00938_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"	NA	19
"366"	"K00939"	18.4818373182211	6.3109507100142	2.54136018161098	2.48329644718587	0.0130172706896988	0.0279223273885098	"K00939"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	21.3157894736842	"K00939_Metabolism_Nucleotide metabolism_ Purine metabolism"	1.55404838512263	19
"367"	"K00940"	3.05749349832592	3.2731935121844	2.64454936240019	1.23771314641435	0.215822442799242	0.216916877093356	"K00940"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.84210526315789	"K00940_Metabolism_Nucleotide metabolism_ Purine metabolism"	0.663706656637863	19
"368"	"K00941"	6.95703786737644	5.73814245418242	1.04182835795435	5.50776182119803	3.63424655632744e-08	1.39055534259478e-07	"K00941"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	8.1578947368421	"K00941_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"	6.85681172200641	19
"369"	"K00942"	7.56337848458556	5.85771299243687	2.98903481836075	1.95973394369804	0.0500268955686727	0.0779507130637652	"K00942"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	8.52631578947368	"K00942_Metabolism_Nucleotide metabolism_ Purine metabolism"	1.10817990769461	19
"370"	"K00943"	5.38543153862577	5.36772901101882	2.98991191407883	1.79527998324746	0.0726091025779212	0.0963261320678982	"K00943"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	6.05263157894737	"K00943_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"	1.01625587826147	19
"371"	"K00945"	6.17725527541372	5.56547385741358	3.03769256976552	1.83213861494983	0.0669307715541316	0.0931578575985174	"K00945"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	6.57894736842105	"K00945_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"	1.03078050772689	19
"372"	"K00946"	2.25479258236037	4.11136469451309	3.19983167932308	1.28486905141924	0.198838047447051	NA	"K00946"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	2.42105263157895	"K00946_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"	NA	19
"373"	"K00948"	16.1009225586547	6.94824013663795	0.766462588978933	9.0653350033617	1.24221935332337e-19	4.55940510793873e-18	"K00948"	"Metabolism"	"Overview"	" Carbon metabolism"	18.5263157894737	"K00948_Metabolism_Overview_ Carbon metabolism"	17.3410918185622	19
"374"	"K00949"	4.04903581003903	4.95642532166601	2.00323608261284	2.47420928800429	0.013353144684645	0.0282152801332264	"K00949"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	4.63157894736842	"K00949_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"	1.54951563351336	19
"375"	"K00950"	4.30594670568778	5.044746026197	3.16626019124443	1.5932822072384	0.111096896380532	0.117024196166544	"K00950"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	4.52631578947368	"K00950_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"	0.931724333337742	19
"376"	"K00951"	1.90706511922872	3.87005997882409	3.26147577648857	1.18659779929157	0.23538630439177	NA	"K00951"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.15789473684211	"K00951_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"377"	"K00954"	14.7006253076811	4.78344451033165	3.28319401655193	1.45694847341228	0.145130604061908	0.147361094903024	"K00954"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Pantothenate and CoA biosynthesis"	14.8947368421053	"K00954_Metabolism_Metabolism of cofactors and vitamins_ Pantothenate and CoA biosynthesis"	0.831617160297505	19
"378"	"K00956"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	NA	"K00956"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.315789473684211	"K00956_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"379"	"K00957"	0.632125976809832	2.27969541812572	4.00850473620904	0.568714662485767	0.569549795684881	NA	"K00957"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.842105263157895	"K00957_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"380"	"K00958"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	NA	"K00958"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.157894736842105	"K00958_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"381"	"K00962"	1.86427377390219	3.83729610612354	3.26986750289477	1.17353259810265	0.240582292450663	NA	"K00962"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.10526315789474	"K00962_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"382"	"K00963"	7.25298150313656	5.79772335100988	1.01104812654645	5.73436931317383	9.78758573468002e-09	3.95897855635425e-08	"K00963"	"Metabolism"	"Carbohydrate metabolism"	" Pentose and glucuronate interconversions"	8.36842105263158	"K00963_Metabolism_Carbohydrate metabolism_ Pentose and glucuronate interconversions"	7.40241685057976	19
"383"	"K00965"	4.92610903842634	5.23900953395374	1.52341637886244	3.43898727008948	0.000583894689883719	0.00157667476205658	"K00965"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	5.52631578947368	"K00965_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	2.80225788410396	19
"384"	"K00969"	4.01570479902945	4.94434879164591	2.02512684664684	2.44150078788035	0.0146263564173987	0.0302603741328645	"K00969"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	4.52631578947368	"K00969_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"	1.51912570675453	19
"385"	"K00970"	0.987810332172368	2.92152958523615	3.51906233312093	0.830201146975749	0.406425066869537	NA	"K00970"	"Genetic Information Processing"	"Folding, sorting and degradation"	" RNA degradation"	1.15789473684211	"K00970_Genetic Information Processing_Folding, sorting and degradation_ RNA degradation"	NA	19
"386"	"K00971"	2.21139145037637	4.08348940567111	3.25536855842925	1.25438620309138	0.209701664899158	NA	"K00971"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	2.42105263157895	"K00971_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"387"	"K00973"	4.22976773790176	5.01940936645277	1.87921915965411	2.6710079772583	0.00756238495621692	0.0173079064471385	"K00973"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Polyketide sugar unit biosynthesis"	4.84210526315789	"K00973_Metabolism_Metabolism of terpenoids and polyketides_ Polyketide sugar unit biosynthesis"	1.76175546091966	19
"388"	"K00974"	4.57195656612841	5.13174233298745	1.68997598787094	3.03657706962601	0.00239280929667037	0.00606463941943821	"K00974"	"Genetic Information Processing"	"Translation"	" RNA transport"	5.26315789473684	"K00974_Genetic Information Processing_Translation_ RNA transport"	2.21719501553995	19
"389"	"K00975"	5.87885793068905	5.49437297127683	3.00926948618503	1.82581619775179	0.0678779526053579	0.0939483952959633	"K00975"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	7	"K00975_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	1.02711063355239	19
"390"	"K00978"	0	NA	NA	NA	NA	NA	"K00978"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	0	"K00978_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"391"	"K00979"	3.54110674200428	4.76289114605161	2.34661898693169	2.02968235260012	0.0423888378574559	0.0707194247756546	"K00979"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Lipopolysaccharide biosynthesis"	4	"K00979_Metabolism_Glycan biosynthesis and metabolism_ Lipopolysaccharide biosynthesis"	1.15046128048615	19
"392"	"K00980"	0.969003156945487	2.89343685740219	3.90426967577773	0.741095543515656	0.458635511522682	NA	"K00980"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	1.10526315789474	"K00980_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"	NA	19
"393"	"K00981"	8.25910271728533	5.98510718296205	0.913584996559366	6.55123191110016	5.70643581911157e-11	2.85609994784827e-10	"K00981"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	9.47368421052632	"K00981_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"	9.54422659870277	19
"395"	"K00983"	0.680455957041363	2.38277061335167	4.00717303686462	0.594626334183974	0.552093273120935	NA	"K00983"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.736842105263158	"K00983_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"398"	"K00990"	0	NA	NA	NA	NA	NA	"K00990"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K00990_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"399"	"K00991"	9.4546360315922	6.17947494238829	0.850766737498148	7.2634185964537	3.77427614430278e-13	2.49353843933604e-12	"K00991"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	10.6315789473684	"K00991_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"	11.6031839324936	19
