""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"
"886"	"K01635"	30.2993183978219	5.30606379316951	4.49003196479851	1.18174298863986	0.237307695351087	1	"K01635"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	65.1176470588235	"K01635_Metabolism_Carbohydrate metabolism_ Galactose metabolism"
"887"	"K01637"	4.83928626238356	-5.187809321485	3.51055478794291	-1.47777477773674	0.139468071533644	1	"K01637"	"Metabolism"	"Overview"	" Carbon metabolism"	2.35294117647059	"K01637_Metabolism_Overview_ Carbon metabolism"
"888"	"K01638"	14.7740171235018	-2.64364639784454	2.56493312445587	-1.03068823613301	0.302687043100597	1	"K01638"	"Metabolism"	"Overview"	" Carbon metabolism"	6.52941176470588	"K01638_Metabolism_Overview_ Carbon metabolism"
"889"	"K01639"	11.9135542829814	4.53020037356413	2.73574677237659	1.65592825304832	0.0977363492562728	1	"K01639"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	15.4117647058824	"K01639_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"890"	"K01640"	0	NA	NA	NA	NA	NA	"K01640"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	0	"K01640_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"891"	"K01641"	0.310729671206063	1.93406675108025	4.55852629768334	0.424274562606592	0.671365588288375	1	"K01641"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	0.823529411764706	"K01641_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"892"	"K01643"	0	NA	NA	NA	NA	NA	"K01643"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K01643_Environmental Information Processing_Signal transduction_ Two-component system"
"893"	"K01644"	4.50558023248792	5.7695520384519	4.09172908675487	1.41005230701325	0.158524238417961	1	"K01644"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	11.9411764705882	"K01644_Environmental Information Processing_Signal transduction_ Two-component system"
"894"	"K01646"	0.83144547881728	1.70788906489703	4.54476522991681	0.375792583003961	0.707071102250965	1	"K01646"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	1.35294117647059	"K01646_Environmental Information Processing_Signal transduction_ Two-component system"
"895"	"K01647"	33.0791312750464	2.42183411640658	2.39518355757431	1.01112672920119	0.311955778761918	1	"K01647"	"Metabolism"	"Overview"	" Carbon metabolism"	31.7647058823529	"K01647_Metabolism_Overview_ Carbon metabolism"
"896"	"K01649"	71.3917745529858	4.17855876385989	2.5026489467902	1.66965437530468	0.0949877655145598	1	"K01649"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	116.176470588235	"K01649_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"897"	"K01652"	136.068267972053	5.39287452288987	2.20703772988529	2.44348995482291	0.0145459745312012	1	"K01652"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	255.941176470588	"K01652_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"898"	"K01653"	200.353955937532	4.55122662216365	2.4141411754806	1.88523631856684	0.0593979394702574	1	"K01653"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	331.882352941176	"K01653_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"899"	"K01654"	0	NA	NA	NA	NA	NA	"K01654"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K01654_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"900"	"K01655"	1.41688432985966	2.1813154397901	3.72672383360155	0.585317167889537	0.558334473283406	1	"K01655"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	1.94117647058824	"K01655_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"901"	"K01656"	2.96296773972023	-4.50133552430928	4.10440826081351	-1.09670754912112	0.272769255341451	1	"K01656"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.882352941176471	"K01656_Metabolism_Overview_ Biosynthesis of amino acids"
"902"	"K01657"	36.0425479610505	3.88998161946247	2.32728402170258	1.67146836535089	0.0946292021511538	1	"K01657"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	58.2352941176471	"K01657_Metabolism_Overview_ Biosynthesis of amino acids"
"903"	"K01658"	2.97360888439999	1.95107693370403	3.48805301051495	0.559359885822373	0.575916132422258	1	"K01658"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	1.29411764705882	"K01658_Metabolism_Overview_ Biosynthesis of amino acids"
"904"	"K01659"	0.753389150383834	1.67138217317596	4.55418600493245	0.366999101785864	0.713619688001035	1	"K01659"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0.294117647058824	"K01659_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"905"	"K01661"	8.41626641398339	1.39573289846051	3.04468638348406	0.458415982030755	0.646653611693849	1	"K01661"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Ubiquinone and other terpenoid-quinone biosynthesis"	6.47058823529412	"K01661_Metabolism_Metabolism of cofactors and vitamins_ Ubiquinone and other terpenoid-quinone biosynthesis"
"906"	"K01662"	3.26721046866007	3.28229447557386	2.81808127800816	1.16472668875392	0.244129642231688	1	"K01662"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	3.94117647058824	"K01662_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"
"907"	"K01663"	0.497497596555437	-2.71741969508305	4.73314525280274	-0.574125565547333	0.565882834310061	1	"K01663"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.176470588235294	"K01663_Metabolism_Overview_ Biosynthesis of amino acids"
"908"	"K01664"	1.48706342648616	4.17349990344446	4.51929332501204	0.923485067974281	0.355754478371777	1	"K01664"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	3.94117647058824	"K01664_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"909"	"K01665"	0.737013783375317	1.25494376338056	4.55752240629102	0.275356575679867	0.783042302554297	1	"K01665"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	1.05882352941176	"K01665_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"910"	"K01666"	1.20807031419416	-3.46849528083783	4.27389662861371	-0.811553386110528	0.417047947833127	1	"K01666"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	0.411764705882353	"K01666_Metabolism_Overview_ Degradation of aromatic compounds"
"911"	"K01667"	1.14566067442172	-3.32966330541372	4.31358280360843	-0.771902025997591	0.440172457295761	1	"K01667"	"Metabolism"	"Amino acid metabolism"	" Tryptophan metabolism"	0.470588235294118	"K01667_Metabolism_Amino acid metabolism_ Tryptophan metabolism"
"912"	"K01668"	0	NA	NA	NA	NA	NA	"K01668"	"Metabolism"	"Amino acid metabolism"	" Tyrosine metabolism"	0	"K01668_Metabolism_Amino acid metabolism_ Tyrosine metabolism"
"913"	"K01669"	1.90769718998333	-1.24729531966995	3.79498686649716	-0.328669205862424	0.742405732504788	1	"K01669"	NA	NA	NA	0.470588235294118	"K01669_NA_NA_NA"
"914"	"K01671"	0	NA	NA	NA	NA	NA	"K01671"	NA	NA	NA	0	"K01671_NA_NA_NA"
"915"	"K01673"	167.124799951322	4.03918859175514	2.04549369953334	1.97467662338761	0.0483048574188062	1	"K01673"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	230.470588235294	"K01673_Metabolism_Energy metabolism_ Nitrogen metabolism"
"916"	"K01674"	0.110974882573594	0.491285632687918	4.63993436437482	0.10588202205186	0.915675958200368	1	"K01674"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.294117647058824	"K01674_Metabolism_Energy metabolism_ Nitrogen metabolism"
"917"	"K01676"	3.56937518953617	0.254236058680986	2.85987936223769	0.0888974765991741	0.929163388995871	1	"K01676"	"Metabolism"	"Overview"	" Carbon metabolism"	1.11764705882353	"K01676_Metabolism_Overview_ Carbon metabolism"
"918"	"K01677"	1.62345170719941	2.56977206429191	4.23268525428585	0.60712571568837	0.543767485398388	1	"K01677"	"Metabolism"	"Overview"	" Carbon metabolism"	1.52941176470588	"K01677_Metabolism_Overview_ Carbon metabolism"
"919"	"K01678"	0	NA	NA	NA	NA	NA	"K01678"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K01678_Metabolism_Overview_ Carbon metabolism"
"920"	"K01679"	7.91246477051699	3.35582994485272	2.69521910791146	1.2451046874082	0.213093271343523	1	"K01679"	"Metabolism"	"Overview"	" Carbon metabolism"	12.8235294117647	"K01679_Metabolism_Overview_ Carbon metabolism"
"921"	"K01681"	34.3635725812842	1.63408818807877	2.27597166351345	0.717973872115879	0.472773397120899	1	"K01681"	"Metabolism"	"Overview"	" Carbon metabolism"	26.8823529411765	"K01681_Metabolism_Overview_ Carbon metabolism"
"922"	"K01682"	2.42372699685563	-4.27090066634453	3.4752228812873	-1.22895733949659	0.219087801206447	1	"K01682"	"Metabolism"	"Overview"	" Carbon metabolism"	0.941176470588235	"K01682_Metabolism_Overview_ Carbon metabolism"
"923"	"K01684"	1.0622224264668	0.403771435340379	3.91024253360719	0.103259946632492	0.917756663593685	1	"K01684"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	0.529411764705882	"K01684_Metabolism_Carbohydrate metabolism_ Galactose metabolism"
"924"	"K01685"	1.52234137254009	-3.63273633590712	4.24774378734586	-0.855215502104702	0.392431855698872	1	"K01685"	"Metabolism"	"Carbohydrate metabolism"	" Pentose and glucuronate interconversions"	0.411764705882353	"K01685_Metabolism_Carbohydrate metabolism_ Pentose and glucuronate interconversions"
"925"	"K01686"	3.5903161086545	-1.58472930758285	2.96553197872263	-0.534382808532537	0.593076710622443	1	"K01686"	"Metabolism"	"Carbohydrate metabolism"	" Pentose and glucuronate interconversions"	1	"K01686_Metabolism_Carbohydrate metabolism_ Pentose and glucuronate interconversions"
"926"	"K01687"	171.392816636211	5.17017123856294	2.30528757008484	2.24274459536199	0.0249132891024337	1	"K01687"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	312.823529411765	"K01687_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"927"	"K01689"	867.772020045667	3.97057898967605	2.13571675177467	1.8591318284022	0.0630084547728613	1	"K01689"	"Metabolism"	"Overview"	" Carbon metabolism"	1239.88235294118	"K01689_Metabolism_Overview_ Carbon metabolism"
"928"	"K01690"	0.834651873207438	-2.92599850652024	4.00267862285047	-0.731010101539582	0.464772982854214	1	"K01690"	"Metabolism"	"Overview"	" Carbon metabolism"	0.235294117647059	"K01690_Metabolism_Overview_ Carbon metabolism"
"929"	"K01692"	0.667036208434545	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K01692"	"Metabolism"	"Overview"	" Fatty acid metabolism"	0.117647058823529	"K01692_Metabolism_Overview_ Fatty acid metabolism"
"930"	"K01693"	3.48423061177082	3.79778164954283	3.56436669571941	1.065485673543	0.286656205322687	1	"K01693"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	2.94117647058824	"K01693_Metabolism_Overview_ Biosynthesis of amino acids"
"931"	"K01694"	2.03361529351208	-3.6316397073099	4.08730019315832	-0.888517979029007	0.374262189108216	1	"K01694"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.470588235294118	"K01694_Metabolism_Overview_ Biosynthesis of amino acids"
"932"	"K01695"	36.8387301582335	4.90633246218761	2.66996912834613	1.83759894827951	0.0661215239105446	1	"K01695"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	68.1764705882353	"K01695_Metabolism_Overview_ Biosynthesis of amino acids"
"933"	"K01696"	48.6395924681891	5.51569531572952	2.04143899005143	2.70186635143604	0.00689514721789472	1	"K01696"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	93.7647058823529	"K01696_Metabolism_Overview_ Biosynthesis of amino acids"
"934"	"K01697"	4.0384539462824	0.228507022480716	3.27174946547483	0.0698424573433996	0.94431905359309	1	"K01697"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	2.52941176470588	"K01697_Metabolism_Overview_ Biosynthesis of amino acids"
"935"	"K01698"	6.91036977181708	2.64114013213443	2.70579028013784	0.97610674098507	0.329011571188193	1	"K01698"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	4.29411764705882	"K01698_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"936"	"K01699"	0	NA	NA	NA	NA	NA	"K01699"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0	"K01699_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"937"	"K01702"	0.204870462518811	-2.51509223237734	4.73365207189009	-0.531321735138233	0.595195846144467	1	"K01702"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	0.117647058823529	"K01702_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"938"	"K01703"	77.4998915001984	4.44645552137984	3.12438327283939	1.42314662865896	0.154693653591791	1	"K01703"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	143.411764705882	"K01703_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"939"	"K01704"	67.6457763343529	4.51358452931667	2.5714652625759	1.75525782712511	0.0792152166027463	1	"K01704"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	116.529411764706	"K01704_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"940"	"K01706"	4.26896388290794	-1.95914528084993	3.11113415398056	-0.629720604732934	0.528877399128913	1	"K01706"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	1.41176470588235	"K01706_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"941"	"K01708"	0	NA	NA	NA	NA	NA	"K01708"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	0	"K01708_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"942"	"K01709"	0	NA	NA	NA	NA	NA	"K01709"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K01709_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"943"	"K01710"	98.768176438592	3.71971274789202	2.5904144669094	1.43595273860942	0.15101579004233	1	"K01710"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Polyketide sugar unit biosynthesis"	139	"K01710_Metabolism_Metabolism of terpenoids and polyketides_ Polyketide sugar unit biosynthesis"
"944"	"K01711"	2.1197445204829	0.930288129834509	3.63266464293782	0.256089736123333	0.797881547178719	1	"K01711"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	1.64705882352941	"K01711_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"
"945"	"K01712"	2.85541869899627	-4.34040584218316	3.31713837555492	-1.30847898121135	0.190710899165311	1	"K01712"	"Metabolism"	"Amino acid metabolism"	" Histidine metabolism"	0.647058823529412	"K01712_Metabolism_Amino acid metabolism_ Histidine metabolism"
"946"	"K01713"	0	NA	NA	NA	NA	NA	"K01713"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0	"K01713_Metabolism_Overview_ Biosynthesis of amino acids"
"947"	"K01714"	67.1505198113072	5.04039508663599	2.49445105430122	2.02064300999002	0.0433167332413799	1	"K01714"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	112.235294117647	"K01714_Metabolism_Overview_ Biosynthesis of amino acids"
"948"	"K01715"	0	NA	NA	NA	NA	NA	"K01715"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K01715_Metabolism_Overview_ Carbon metabolism"
"949"	"K01716"	8.52964508865044	1.48623004779846	2.82231348150111	0.526599917953828	0.598471448974847	1	"K01716"	"Metabolism"	"Overview"	" Fatty acid metabolism"	7.64705882352941	"K01716_Metabolism_Overview_ Fatty acid metabolism"
"950"	"K01719"	3.42115611174996	3.28883019043051	3.36511043862976	0.977332022353981	0.328404804678231	1	"K01719"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	3.29411764705882	"K01719_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"951"	"K01720"	2.39222849701257	1.00119773774904	3.36846998687435	0.297226260483343	0.76629377433862	1	"K01720"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	1.05882352941176	"K01720_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"952"	"K01724"	0	0	0	0	1	NA	"K01724"	NA	NA	NA	1.05882352941176	"K01724_NA_NA_NA"
"953"	"K01725"	0.213142056084627	-2.52704512042409	4.73362046578412	-0.533850387602945	0.593445049274913	1	"K01725"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0.117647058823529	"K01725_Metabolism_Energy metabolism_ Nitrogen metabolism"
"954"	"K01727"	0	NA	NA	NA	NA	NA	"K01727"	NA	NA	NA	0	"K01727_NA_NA_NA"
"955"	"K01729"	1.51566450137179	0.516981862384209	3.70234623520365	0.139636281844335	0.888947372679757	1	"K01729"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.411764705882353	"K01729_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"
"956"	"K01733"	9.47617976496022	3.5120960921307	2.23028496066743	1.57472975609345	0.115318836353064	1	"K01733"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	12.1764705882353	"K01733_Metabolism_Overview_ Biosynthesis of amino acids"
"957"	"K01734"	1.23776242642706	-0.807835960119947	4.63678968472717	-0.174223118805847	0.861690117203011	1	"K01734"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0.941176470588235	"K01734_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"958"	"K01735"	47.4250104820621	4.93602858733119	2.40731475410637	2.05042925064592	0.040322561226275	1	"K01735"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	79.2352941176471	"K01735_Metabolism_Overview_ Biosynthesis of amino acids"
"959"	"K01736"	80.7898691705623	4.14010586182542	2.60447316862428	1.58961355858862	0.111921938948705	1	"K01736"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	123.352941176471	"K01736_Metabolism_Overview_ Biosynthesis of amino acids"
"960"	"K01737"	53.0786781782675	5.26050891931077	2.7641665158374	1.90310854616409	0.0570263830332699	1	"K01737"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	76.7058823529412	"K01737_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"961"	"K01738"	74.0490477703415	2.31456882915513	2.3741424145688	0.974907324409817	0.329606232600897	1	"K01738"	"Metabolism"	"Overview"	" Carbon metabolism"	60.0588235294118	"K01738_Metabolism_Overview_ Carbon metabolism"
"962"	"K01739"	18.5728533784903	3.3613262630318	2.31164815389262	1.45408212637015	0.145923538328853	1	"K01739"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	22.6470588235294	"K01739_Metabolism_Overview_ Biosynthesis of amino acids"
