""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gs"	"ko"
"K00868|g__Streptococcus.s__Streptococcus_tigurinus"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00868"
"K00869|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.33692774398308	3.35739348457921	3.31753938935409	1.01201314906856	0.31153176644399	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_parasanguinis"	1.1722158128218	3.16877322969	3.32668962341914	0.952530469744625	0.340828020707556	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_sanguinis"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00869"
"K00869|g__Streptococcus.s__Streptococcus_tigurinus"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00869"
"K00872|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K00872"
"K00872|g__Campylobacter.s__Campylobacter_concisus"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00872"
"K00872|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.794554303863475	2.60680296375696	3.46320882260023	0.752713190941727	0.451622281518071	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00872"
"K00872|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K00872"
"K00872|g__Rothia.s__Rothia_mucilaginosa"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.66033151985173	4.35005929912438	3.05743932226883	1.42277861982109	0.154800341122883	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_parasanguinis"	0.86082624487185	2.72342192367858	3.82080715628821	0.712787066260706	0.475977530181194	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_salivarius"	1.1686557534421	3.16268389859696	3.71472756898989	0.851390536683946	0.394552446833871	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00872"
"K00872|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00872"
"K00872|g__Veillonella.s__Veillonella_dispar"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00872"
"K00872|g__Veillonella.s__Veillonella_parvula"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K00872"
"K00873|g__Atopobium.s__Atopobium_parvulum"	0.536416283225265	2.03739626330861	4.01203432192165	0.50782124474268	0.61157870948631	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00873"
"K00873|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K00873"
"K00873|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.290688869626214	1.16008911176623	4.031084287831	0.2877858732124	0.773510651663816	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00873"
"K00873|g__Prevotella.s__Prevotella_melaninogenica"	0.718822028538156	2.4618983123284	3.53272588677856	0.696883480697499	0.485875716634775	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00873"
"K00873|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_infantis"	0.197539367753073	0.607353938488887	4.05050508844106	0.14994523527994	0.880807822537214	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	3.2601547942988	4.64379630442511	2.89750465062765	1.60268812801359	0.10900352590045	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_parasanguinis"	0.884058693928463	2.76248428789934	3.43257781507834	0.804784170009061	0.420944238106037	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_peroris"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00873"
"K00873|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00873"
"K00873|g__Veillonella.s__Veillonella_dispar"	0.372988088503353	1.51912131841157	4.02188479110143	0.377713782794744	0.705643227833798	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00873"
"K00873|g__Veillonella.s__Veillonella_parvula"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K00873"
"K00874|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00874"
"K00874|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00874"
"K00876|g__Haemophilus.s__Haemophilus_parainfluenzae"	1.18011582309558	3.17636720479364	3.99955613157993	0.794179929045999	0.427090691274771	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00876"
"K00876|g__Prevotella.s__Prevotella_histicola"	2.60585311805772	4.32102851514176	3.08451602487075	1.40087731115705	0.161250764620996	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00876"
"K00876|g__Prevotella.s__Prevotella_melaninogenica"	1.20059681577263	3.20178273631718	3.71262209670041	0.862404697521669	0.388464856455472	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_infantis"	0.265314750847511	1.02609300521951	4.0351412651905	0.254289239901263	0.799272111970335	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.80289495899548	3.78834664001505	3.25251086257902	1.1647452691399	0.244122118891568	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_parasanguinis"	1.88625092749798	3.85486728203091	3.24627008405492	1.18747583602649	0.235039982422517	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_peroris"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_peroris"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_salivarius"	0.611148690882314	2.22684282266759	4.00922518082569	0.555429720764395	0.578600768406246	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_sanguinis"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00876"
"K00876|g__Streptococcus.s__Streptococcus_tigurinus"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00876"
"K00878|g__Gemella.s__Gemella_haemolysans"	0	NA	NA	NA	NA	NA	"g__Gemella.s__Gemella_haemolysans"	"K00878"
"K00878|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.762223160522161	2.54564111947891	3.90620581848225	0.651691497522783	0.514600208669591	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00878"
"K00878|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	3.57148748029165	4.77492562568815	2.83018276774642	1.68714391173057	0.0915756832279605	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00878"
"K00880|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00880"
"K00882|g__Atopobium.s__Atopobium_parvulum"	0.316062988404916	1.28234272985252	4.02769424074323	0.3183813500242	0.750195683358743	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00882"
"K00882|g__Atopobium.s__Atopobium_rimae"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Atopobium.s__Atopobium_rimae"	"K00882"
"K00882|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.186299003746282	0.51382189678714	4.05457944436449	0.126726311282742	0.899157020334654	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00882"
"K00882|g__Rothia.s__Rothia_dentocariosa"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K00882"
"K00882|g__Rothia.s__Rothia_mucilaginosa"	1.72616281600189	3.72565995087986	3.64702435717188	1.02156157623498	0.30698845130753	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_infantis"	0.370456337770474	1.50617382715888	3.8457490328037	0.391646416422763	0.69531948679626	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.30562490928858	3.32378016612086	3.29588660243465	1.00846314423124	0.313232172480928	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_parasanguinis"	0.980491667577515	2.91156131731539	3.37984200240338	0.86144894206445	0.388990830464316	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_peroris"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_salivarius"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_salivarius"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00882"
"K00882|g__Streptococcus.s__Streptococcus_tigurinus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00882"
"K00882|g__Veillonella.s__Veillonella_dispar"	0.132657375423755	0.0276285069295674	4.08048722551239	0.0067708843093114	0.994597657224937	0.994597657224937	"g__Veillonella.s__Veillonella_dispar"	"K00882"
"K00882|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K00882"
"K00884|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.462854118600584	1.8294414538141	4.01557076493385	0.455586904305056	0.648687061963557	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00884"
"K00885|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.637912758340075	2.29030810465158	4.00469205373942	0.571906172539031	0.567385542071803	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00885"
"K00886|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K00886"
"K00886|g__Rothia.s__Rothia_mucilaginosa"	0.262783000114632	1.00599043635877	4.03578267120422	0.249267742670244	0.803153681545063	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K00886"
"K00887|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.972896415378877	2.89838115282352	3.36632990451306	0.860991416479357	0.389242770562431	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_parasanguinis"	1.8241561136941	3.80609663626054	3.63502402458735	1.04706230564531	0.295070842970568	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_sanguinis"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00887"
"K00887|g__Streptococcus.s__Streptococcus_tigurinus"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K00887"
"K00891|g__Atopobium.s__Atopobium_parvulum"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K00891"
"K00891|g__Campylobacter.s__Campylobacter_concisus"	0.592618103259218	2.18676536073013	4.00978925600337	0.545356681141321	0.585508227619165	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K00891"
"K00891|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00891"
"K00891|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00891"
"K00891|g__Prevotella.s__Prevotella_melaninogenica"	0	NA	NA	NA	NA	NA	"g__Prevotella.s__Prevotella_melaninogenica"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.05152208146932	3.01012810696442	3.35395770248266	0.897485410962777	0.36945995477772	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_parasanguinis"	1.54982043982302	3.57016146883286	3.66826985383232	0.973254861580874	0.330426650407964	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_salivarius"	0.268208141612632	1.03473610691332	4.03486819505264	0.256448552193617	0.797604501714527	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K00891"
"K00891|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00891"
"K00891|g__Veillonella.s__Veillonella_dispar"	0.708581532199635	2.4403485992714	3.95160301886648	0.617559149443969	0.536865979603119	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K00891"
"K00891|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K00891"
"K00895|g__Prevotella.s__Prevotella_histicola"	1.06203916541162	3.02700878208879	3.73921979755263	0.809529513100569	0.418210633867669	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K00895"
"K00895|g__Prevotella.s__Prevotella_melaninogenica"	1.06818758697411	3.03321195415688	3.3389754897895	0.908425941859219	0.363653224872477	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00895"
"K00897|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00897"
"K00897|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K00897"
"K00901|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K00901"
"K00901|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K00901"
"K00912|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.563322285068578	2.11060363862003	3.68870431227959	0.572180218293424	0.567199887646746	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K00912"
"K00912|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K00912"
"K00912|g__Prevotella.s__Prevotella_melaninogenica"	0.745947736028159	2.51458841774039	3.51948094190696	0.714477066148825	0.474932232519344	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K00912"
"K00912|g__Veillonella.s__Veillonella_parvula"	0.552081921061787	2.08035472762063	4.01136480094125	0.518615192298761	0.604029112616437	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K00912"
"K00917|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K00917"
"K00917|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K00917"
"K00917|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K00917"
"K00917|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K00917"
"K00917|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.19519379714351	4.07253648105503	3.18254978775613	1.2796458037272	0.200669733157334	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K00917"
